"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET crash-repro-key __data__","23306.67","2.666","0.376","2.615","3.583","4.567","9.199"
