"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET tcp-crash-key __data__","88097.00","4.607","0.456","4.519","8.199","9.495","17.375"
