"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET tcp-crash-key __data__","112189.60","0.267","0.120","0.279","0.423","0.447","1.751"
